20.4	4582.85	22.1472
20.5	4580.64	22.1472
20.6	4578.42	22.1472
20.7	4576.21	22.1472
20.8	4573.99	22.1472
20.9	4571.78	22.1472
21	4569.57	22.1472
21.1	4567.35	22.1472
21.2	4565.14	22.1472
21.3	4562.92	22.1472
21.4	4560.71	22.1472
21.5	4558.49	22.1472
21.6	4556.28	22.1472
21.7	4554.06	22.1472
21.8	4551.85	22.1472
21.9	4549.63	22.1472
22	4547.42	22.1472
22.1	4545.2	22.1472
22.2	4542.99	22.1472
22.3	4540.77	22.1472
22.4	4538.56	22.1472
22.5	4536.34	22.1472
22.6	4534.13	22.1472
22.7	4531.92	22.1472
22.8	4529.7	22.1472
22.9	4527.49	22.1472
23	4525.27	22.1472
23.1	4523.06	22.1472
23.2	4520.84	22.1472
23.3	4518.63	22.1472
23.4	4516.41	22.1472
23.5	4514.2	22.1472
23.6	4511.98	22.1472
23.7	4509.77	22.1472
23.8	4507.55	22.1472
23.9	4505.34	22.1472
24	4503.12	22.1472
24.1	4500.91	22.1472
24.2	4498.69	22.1472
24.3	4496.48	22.1472
24.4	4494.26	22.1472
24.5	4492.05	22.1472
24.6	4489.84	22.1472
24.7	4487.62	22.1472
24.8	4485.41	22.1472
24.9	4483.19	22.1472
25	4480.98	22.1472
25.1	4478.76	22.1472
25.2	4476.55	22.1472
25.3	4474.33	22.1472
25.4	4472.12	22.1472
25.5	4469.9	22.1472
25.6	4467.69	22.1472
25.7	4465.47	22.1472
25.8	4463.26	22.1472
25.9	4461.04	22.1472
26	4458.83	22.1472
26.1	4456.61	22.1472
26.2	4454.4	22.1472
26.3	4452.19	22.1472
26.4	4449.97	22.1472
26.5	4447.76	22.1472
26.6	4445.54	22.1472
26.7	4443.33	22.1472
26.8	4441.11	22.1472
26.9	4438.9	22.1472
27	4436.68	22.1472
27.1	4434.47	22.1472
27.2	4432.25	22.1472
27.3	4430.04	22.1472
27.4	4427.82	22.1472
27.5	4425.61	22.1472
27.6	4423.39	22.1472
27.7	4421.18	22.1472
27.8	4418.96	22.1472
27.9	4416.75	22.1472
28	4414.53	22.1472
28.1	4412.32	22.1472
28.2	4410.11	22.1472
28.3	4407.89	22.1472
28.4	4405.68	22.1472
28.5	4403.46	22.1472
28.6	4401.25	22.1472
28.7	4399.03	22.1472
28.8	4396.82	22.1472
28.9	4394.6	22.1472
29	4392.39	22.1472
29.1	4390.17	22.1472
29.2	4387.96	22.1472
29.3	4385.74	22.1472
29.4	4383.53	22.1472
29.5	4381.31	22.1472
29.6	4379.1	22.1472
29.7	4376.88	22.1472
29.8	4374.67	22.1472
29.9	4372.46	22.1472
30	4370.24	22.1472
30.1	4368.03	22.1472
30.2	4365.81	22.1472
30.3	4363.6	22.1472
30.4	4361.38	22.1472
30.5	4359.17	22.1472
30.6	4356.95	22.1472
30.7	4354.74	22.1472
30.8	4352.52	22.1472
30.9	4350.31	22.1472
31	4348.09	22.1472
31.1	4345.88	22.1472
31.2	4343.66	22.1472
31.3	4341.45	22.1472
31.4	4339.23	22.1472
31.5	4337.02	22.1472
31.6	4334.8	22.1472
31.7	4332.59	22.1472
31.8	4330.38	22.1472
31.9	4328.16	22.1472
32	4325.95	22.1472
32.1	4323.73	22.1472
32.2	4321.52	22.1472
32.3	4319.3	22.1472
32.4	4317.09	22.1472
32.5	4314.87	22.1472
32.6	4312.66	22.1472
32.7	4310.44	22.1472
32.8	4308.23	22.1472
32.9	4306.01	22.1472
33	4303.8	22.1472
33.1	4301.58	22.1472
33.2	4299.37	22.1472
33.3	4297.15	22.1472
33.4	4294.94	22.1472
33.5	4292.73	22.1472
33.6	4290.51	22.1472
33.7	4288.3	22.1472
33.8	4286.08	22.1472
33.9	4283.87	22.1472
34	4281.65	22.1472
34.1	4279.44	22.1472
34.2	4277.22	22.1472
34.3	4275.01	22.1472
34.4	4272.79	22.1472
34.5	4270.58	22.1472
34.6	4268.36	22.1472
34.7	4266.15	22.1472
34.8	4263.93	22.1472
34.9	4261.72	22.1472
35	4259.5	22.1472
35.1	4257.29	22.1472
35.2	4255.07	22.1472
35.3	4252.86	22.1472
35.4	4250.65	22.1472
35.5	4248.43	22.1472
35.6	4246.22	22.1472
35.7	4244	22.1472
35.8	4241.79	22.1472
35.9	4239.57	22.1472
36	4237.36	22.1472
36.1	4235.14	22.1472
36.2	4232.93	22.1472
36.3	4230.71	22.1472
36.4	4228.5	22.1472
36.5	4226.28	22.1472
36.6	4224.07	22.1472
36.7	4221.85	22.1472
36.8	4219.64	22.1472
36.9	4217.42	22.1472
37	4215.21	22.1472
37.1	4212.99	22.1472
37.2	4210.78	22.1472
37.3	4208.57	22.1472
37.4	4206.35	22.1472
37.5	4204.14	22.1472
37.6	4201.92	22.1472
37.7	4199.71	22.1472
37.8	4197.49	22.1472
37.9	4195.28	22.1472
38	4193.06	22.1472
38.1	4190.85	22.1472
38.2	4188.63	22.1472
38.3	4186.42	22.1472
38.4	4184.2	22.1472
38.5	4181.99	22.1472
38.6	4179.77	22.1472
38.7	4177.56	22.1472
38.8	4175.34	22.1472
38.9	4173.13	22.1472
39	4170.92	22.1472
39.1	4168.7	22.1472
39.2	4166.49	22.1472
39.3	4164.27	22.1472
39.4	4162.06	22.1472
39.5	4159.84	22.1472
39.6	4157.63	22.1472
39.7	4155.41	22.1472
39.8	4153.2	22.1472
39.9	4150.98	22.1472
40	4148.77	22.1472
40.1	4146.55	22.1472
40.2	4144.34	22.1472
40.3	4142.12	22.1472
40.4	4139.91	22.1472
40.5	4137.69	22.1472
40.6	4135.48	22.1472
40.7	4133.26	22.1472
40.8	4131.05	22.1472
40.9	4128.84	22.1472
41	4126.62	22.1472
41.1	4124.41	22.1472
41.2	4122.19	22.1472
41.3	4119.98	22.1472
41.4	4117.76	22.1472
41.5	4115.55	22.1472
41.6	4113.33	22.1472
41.7	4111.12	22.1472
41.8	4108.9	22.1472
41.9	4106.69	22.1472
42	4104.47	22.1472
42.1	4102.26	22.1472
42.2	4100.04	22.1472
42.3	4097.83	22.1472
42.4	4095.61	22.1472
42.5	4093.4	22.1472
42.6	4091.19	22.1472
42.7	4088.97	22.1472
42.8	4086.76	22.1472
42.9	4084.54	22.1472
43	4082.33	22.1472
43.1	4080.11	22.1472
43.2	4077.9	22.1472
43.3	4075.68	22.1472
43.4	4073.47	22.1472
43.5	4071.25	22.1472
43.6	4069.04	22.1472
43.7	4066.82	22.1472
43.8	4064.61	22.1472
43.9	4062.39	22.1472
