1.84	-1.56083	-1.7564
1.85	-1.57874	-1.7546
1.86	-1.59498	-1.75155
1.87	-1.60952	-1.74712
1.88	-1.62231	-1.74124
1.89	-1.63331	-1.73393
1.9	-1.64248	-1.72528
1.91	-1.6498	-1.71532
1.92	-1.65524	-1.70396
1.93	-1.65878	-1.69112
1.94	-1.66041	-1.67684
1.95	-1.66011	-1.66123
1.96	-1.65789	-1.64432
1.97	-1.65374	-1.62606
1.98	-1.64768	-1.60636
1.99	-1.63969	-1.58528
2	-1.62981	-1.56294
2.01	-1.61805	-1.53939
2.02	-1.60444	-1.51458
2.03	-1.58898	-1.48845
2.04	-1.57173	-1.46106
2.05	-1.55271	-1.43253
2.06	-1.53196	-1.40294
2.07	-1.50952	-1.37224
2.08	-1.48543	-1.34039
2.09	-1.45974	-1.30744
2.1	-1.4325	-1.27353
2.11	-1.40377	-1.23874
2.12	-1.37359	-1.20305
2.13	-1.34202	-1.1664
2.14	-1.30913	-1.12887
2.15	-1.27496	-1.09059
2.16	-1.2396	-1.05165
2.17	-1.20309	-1.01203
2.18	-1.1655	-0.971687
2.19	-1.1269	-0.930689
2.2	-1.08736	-0.889181
2.21	-1.04694	-0.847255
2.22	-1.00571	-0.80489
2.23	-0.963739	-0.762049
2.24	-0.921095	-0.718795
2.25	-0.877847	-0.675274
2.26	-0.834062	-0.631581
2.27	-0.789809	-0.587698
2.28	-0.745155	-0.543586
2.29	-0.700167	-0.499304
2.3	-0.65491	-0.454997
2.31	-0.609452	-0.410759
2.32	-0.563855	-0.366573
2.33	-0.518183	-0.322397
2.34	-0.472499	-0.278284
2.35	-0.426864	-0.234375
2.36	-0.381338	-0.190764
2.37	-0.335979	-0.147433
2.38	-0.290845	-0.104334
2.39	-0.245991	-0.0615147
2.4	-0.20147	-0.0191087
2.41	-0.157337	0.0227905
2.42	-0.113641	0.0642036
2.43	-0.0704321	0.105184
2.44	-0.027758	0.145691
2.45	0.0143355	0.185599
2.46	0.0558039	0.224815
2.47	0.0966047	0.263363
2.48	0.136697	0.301303
2.49	0.176041	0.338603
2.5	0.2146	0.375142
2.51	0.252337	0.410831
2.52	0.289219	0.445698
2.53	0.325213	0.479808
2.54	0.360288	0.513138
2.55	0.394414	0.545572
2.56	0.427564	0.577027
2.57	0.459711	0.607531
2.58	0.490832	0.637156
2.59	0.520902	0.665888
2.6	0.5499	0.693617
2.61	0.577806	0.720263
2.62	0.604601	0.745857
2.63	0.630268	0.770476
2.64	0.654792	0.794115
2.65	0.678156	0.816671
2.66	0.700349	0.838065
2.67	0.721359	0.858331
2.68	0.741174	0.877554
2.69	0.759787	0.895735
2.7	0.777188	0.912778
2.71	0.793371	0.928606
2.72	0.808332	0.943257
2.73	0.822066	0.956819
2.74	0.83457	0.969303
2.75	0.845843	0.98062
2.76	0.855884	0.990694
2.77	0.864695	0.999565
2.78	0.872279	1.00733
2.79	0.878638	1.014
2.8	0.883778	1.01951
2.81	0.887705	1.02376
2.82	0.890426	1.02682
2.83	0.891951	1.02877
2.84	0.89229	1.02966
2.85	0.891455	1.02938
2.86	0.889458	1.02789
2.87	0.886313	1.02523
2.88	0.882038	1.02149
2.89	0.876648	1.01672
2.9	0.870162	1.01085
2.91	0.862601	1.00381
2.92	0.853986	0.995645
2.93	0.84434	0.986472
2.94	0.833686	0.976336
2.95	0.822051	0.965171
2.96	0.809462	0.952914
2.97	0.795948	0.939615
2.98	0.781538	0.925395
2.99	0.766264	0.910306
3	0.750158	0.894291
3.01	0.733255	0.877289
3.02	0.71559	0.859352
3.03	0.6972	0.840606
